# date tavg tmin tmax prcp snow wdir wspd wpgt pres tsun,,,,,,
2020,1,1,13.7,7.8,19.4,0
2020,1,2,14.1,8.8,20.7,0
2020,1,3,14.7,8.5,22.6,0
2020,1,4,13.7,7.5,21.3,0
2020,1,5,13.5,7.7,20.5,0
2020,1,6,14.3,7.2,25.5,0
2020,1,7,14.9,6.8,23.9,0
2020,1,8,12.4,7.3,17.8,0
2020,1,9,13.7,9.3,17.3,1.3
2020,1,10,12.1,6.9,18.6,0
2020,1,11,11.6,5.5,17.2,0
2020,1,12,13.7,8.8,17.2,0
2020,1,13,13.4,10,17.2,0
2020,1,14,11.6,7.4,17.4,0
2020,1,15,9.8,4.4,17.4,0
2020,1,16,10.2,6.4,15.4,0
2020,1,17,12.3,8.4,15.4,4.6
2020,1,18,12.6,4.4,21.4,0
2020,1,19,14.4,6.4,24.4,0
2020,1,20,13.7,10.4,16.4,0
2020,1,21,12.4,10.4,14.4,6.4
2020,1,22,13,9.4,17.4,0
2020,1,23,13,7.4,21.4,0
2020,1,24,13.2,7.4,20.4,0
2020,1,25,11.5,8.4,18.4,0
2020,1,26,12.7,11.4,16.4,0
2020,1,27,12.9,9.4,18.4,0
2020,1,28,14.3,8.4,23.4,0
2020,1,29,11.1,7.4,18.4,0
2020,1,30,13.3,6.4,22.4,0
2020,1,31,16.6,7.4,26.4,0
2020,2,1,12.8,7,27.6,0
2020,2,2,14.2,11.4,21.4,0
2020,2,3,12.9,10.4,16.4,0
2020,2,4,9.5,3.4,15.4,0
2020,2,5,8.7,1.4,16.4,0
2020,2,6,10.4,3.4,17.4,0
2020,2,7,11,5.4,19.4,0
2020,2,8,11.5,6.4,19.4,0
2020,2,9,12.3,10.4,13.4,1.2
2020,2,10,10.7,8.4,13.4,5.8
2020,2,11,12.3,7.4,19.4,0
2020,2,12,11.1,5.2,18.5,0
2020,2,13,11.3,5.4,19.4,0
2020,2,14,11.4,5.4,18.4,0
2020,2,15,11.9,6.4,19.4,0
2020,2,16,11.8,6.4,19.4,0
2020,2,17,11.6,8.4,18.4,0
2020,2,18,13.5,11.4,18.4,0
2020,2,19,13.4,9.4,18.4,0
2020,2,20,15.1,7.4,23.4,0
2020,2,21,15.6,10.4,21.4,0
2020,2,22,13.8,11.4,16.4,2.8
2020,2,23,13.6,8.4,17.4,0
2020,2,24,13.1,9.4,19.4,0
2020,2,25,16.2,7.4,26.4,0
2020,2,26,17.8,10.4,25.4,0
2020,2,27,20.9,10.4,28.4,0
2020,2,28,19.7,11.4,28.4,0
2020,2,29,14.4,7.4,22.4,0
2020,3,1,12.1,9.4,14.4,0.3
2020,3,2,11.9,8.4,16.4,0
2020,3,3,13.6,6.4,23.4,0
2020,3,4,13.1,7.4,19.4,0
2020,3,5,13.2,10.4,24.4,0
2020,3,6,14.5,11.4,20.4,0
2020,3,7,14.2,12.4,18.4,0.1
2020,3,8,13.3,10.4,18.4,3.2
2020,3,9,14.5,8.4,21.4,3.2
2020,3,10,17.2,14.4,19.4,10
2020,3,11,15.3,13.4,21.4,0
2020,3,12,14.4,12.4,17.4,17.3
2020,3,13,13.6,11.4,16.4,11.6
2020,3,14,14.2,10.4,17.4,1.1
2020,3,15,14,10.4,17.4,0
2020,3,16,13.6,11.4,17.4,8.2
2020,3,17,12.3,8.4,16.4,0.3
2020,3,18,11.6,9.4,13.4,5.8
2020,3,19,11.6,8.4,15.4,0
2020,3,20,13.5,10.4,17.4,1.8
2020,3,21,13.4,9.4,18.4,0
2020,3,22,15.2,8.4,20.4,2
2020,3,23,14.7,11.4,18.4,0.3
2020,3,24,13.9,9.4,18.4,0
2020,3,25,13.5,11.4,17.4,1
2020,3,26,12.4,9.4,16.4,1
2020,3,27,10.7,6.4,16.4,3
2020,3,28,11.8,6.4,17.4,0
2020,3,29,12.9,8.4,18.4,0
2020,3,30,14.3,9.4,21.4,0
2020,3,31,15,10.4,19.4,0
2020,4,1,14.3,9.4,21.4,0
2020,4,2,14.7,11.4,18.4,0
2020,4,3,13.9,8.4,19.4,0
2020,4,4,14.6,12.4,18.4,0
2020,4,5,14.6,12.4,18.4,4.8
2020,4,6,13.8,12.4,18.4,19
2020,4,7,13.8,11.4,17.4,9.4
2020,4,8,11.9,10.4,16.4,1.8
2020,4,9,12.9,10.4,16.4,29.5
2020,4,10,12.5,11.4,13.4,26.4
2020,4,11,14.6,9.4,19.4,0.3
2020,4,12,14.7,13.4,16.4,0
2020,4,13,14.1,12.4,17.4,1.5
2020,4,14,16.1,13.4,21.4,0
2020,4,15,18,11.4,25.4,0
2020,4,16,15.9,10.4,23.4,0
2020,4,17,14.2,9.4,18.4,0
2020,4,18,14.8,12.4,19.4,0.8
2020,4,19,15,13.4,18.4,0
2020,4,20,15.7,13.4,18.4,0
2020,4,21,16.1,13.4,20.4,0
2020,4,22,18.2,11.4,26.4,0
2020,4,23,20.2,12.4,27.4,0
2020,4,24,21,13.4,31.4,0
2020,4,25,19.5,15.4,28.4,0
2020,4,26,20.1,14.4,29.4,0
2020,4,27,18.6,15.4,26.4,0
2020,4,28,17.8,14.4,23.4,0
2020,4,29,18,16.4,23.4,0
2020,4,30,18.8,17.4,23.4,0
2020,5,1,19.8,17.7,23.8,0
2020,5,2,20.1,16.6,24.4,0
2020,5,3,18.5,15.4,23.4,0
2020,5,4,17.9,13.4,24.4,0
2020,5,5,20.9,15.3,29.6,0
2020,5,6,23.5,16.4,31.4,0
2020,5,7,20.7,14.3,30,0
2020,5,8,18.6,13.4,25.4,0
2020,5,9,19.3,16.4,23.4,0
2020,5,10,18.5,17.4,22.4,0
2020,5,11,18.6,16.4,22.4,0
2020,5,12,18.1,13.4,22.4,0.5
2020,5,13,17.8,14.4,21.4,0
2020,5,14,16.8,12.4,22.4,0
2020,5,15,18.7,14.4,23.4,0
2020,5,16,18.7,14.4,24.4,0
2020,5,17,17.4,14.4,23.4,0
2020,5,18,19.6,17.4,24.4,0
2020,5,19,17.3,14.4,20.4,0
2020,5,20,17,11.4,22.4,0
2020,5,21,17.8,11.4,23.4,0
2020,5,22,17.7,14.4,22.4,0
2020,5,23,18.1,14.4,21.4,0
2020,5,24,17.4,13.4,23.4,0
2020,5,25,18.8,15.4,23.4,0
2020,5,26,19.3,15.4,27.4,0
2020,5,27,18.5,16.4,26.4,0
2020,5,28,19.2,17.4,23.4,0
2020,5,29,18.7,17.4,21.4,0
2020,5,30,19.6,17.4,22.4,0
2020,5,31,19.2,16.4,23.4,0
2020,6,1,19.8,14.4,26.4,0
2020,6,2,18.6,14.4,24.4,0
2020,6,3,21.1,18.4,28.4,0
2020,6,4,18.9,17.4,24.4,0
2020,6,5,19.4,16.4,23.4,0.3
2020,6,6,18.2,16.4,21.4,1.5
2020,6,7,19.3,16.4,23.4,0
2020,6,8,21.7,13.4,28.4,0
2020,6,9,27.5,17.4,36.4,0
2020,6,10,25.2,14.4,34.4,0
2020,6,11,20.5,15.4,27.4,0
2020,6,12,18.3,14.4,23.4,0
2020,6,13,18.9,15.4,23.4,0
2020,6,14,18.7,14.4,23.4,0
2020,6,15,18.7,14.4,23.4,0
2020,6,16,19.1,17.4,23.4,0
2020,6,17,18.7,14.4,23.4,0
2020,6,18,18.5,15.4,22.4,0
2020,6,19,19.3,17.4,22.4,0
2020,6,20,18.9,17.4,22.4,0
2020,6,21,19.4,17.4,22.4,0
2020,6,22,19.5,17.4,23.4,0
2020,6,23,19.4,17.4,23.4,0
2020,6,24,18.8,16.4,22.4,0
2020,6,25,18.5,16.4,22.4,0
2020,6,26,19.6,16.4,24.4,0
2020,6,27,19.6,17.4,24.4,0
2020,6,28,19,17.4,22.4,0
2020,6,29,17.4,16.4,20.4,2
2020,6,30,19.3,15.4,23.4,0
2020,7,1,19.9,17.4,23.4,0
2020,7,2,19.7,16.4,24.4,0
2020,7,3,20.3,13.4,26.4,0
2020,7,4,21,16.4,26.4,0
2020,7,5,22.9,16.4,29.4,0
2020,7,6,20.5,15.4,29.4,0
2020,7,7,20.4,17.4,26.4,0
2020,7,8,19.5,16.4,25.4,0
2020,7,9,19.6,16.4,25.4,0
2020,7,10,21.7,17.4,28.4,0
2020,7,11,22.5,18.4,30.4,0
2020,7,12,24.8,19.4,31.4,0
2020,7,13,21.6,18.4,28.4,0
2020,7,14,20.4,17.4,25.4,0
2020,7,15,20.6,18.4,24.4,0
2020,7,16,21.1,18.4,24.4,0
2020,7,17,21.2,18.4,26.4,0
2020,7,18,20.7,17.4,26.4,0
2020,7,19,20.4,16.4,26.4,0
2020,7,20,19.6,17.4,24.4,0
2020,7,21,20.5,18.4,24.4,0
2020,7,22,19.4,17.4,23.4,0
2020,7,23,19.5,16.4,23.4,0
2020,7,24,19.9,16.4,24.4,0
2020,7,25,20.8,16.4,26.4,0
2020,7,26,19.6,16.4,25.4,0
2020,7,27,20.1,17.4,24.4,0
